,date,air_temp_celsius_avg,air_temp_celsius_max,air_temp_celsius_min,drybulb_temp_celsius_avg,drybulb_temp_celsius_max,drybulb_temp_celsius_min,dew_point_celsius_avg,dew_point_celsius_min,solar_radiation_avg,vpd_kpa_avg,vpd_kpa_min,percent_humidity_avg,percent_humidity_max,percent_humidity_min,precipitation_mm,leaf_wetness_min,leaf_wetness_min2,leaf_wetness_min3,wind_speed_ms_avg,wind_speed_ms_max,wind_speed_max_ms_max,solar_panel_mv_last,battery_mv_last,5te_battery_voltage_mv_last,et0_mm_daily,contapre
625,2021-06-27 01:00:00,12.84,13.54,12.16,,,,12.7,12.1,0,0.0,0.0,99.85,99.86,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6425,,,145
626,2021-06-27 02:00:00,12.13,12.44,11.61,,,,12.0,11.5,0,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.4,0,6417,,,145
627,2021-06-27 03:00:00,11.62,11.86,11.45,,,,11.5,11.4,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6408,,,145
628,2021-06-27 04:00:00,11.7,11.82,11.53,,,,11.6,11.5,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6397,,,145
629,2021-06-27 05:00:00,11.08,11.51,10.58,,,,11.0,10.5,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.0,0.2,0,6397,,,145
630,2021-06-27 06:00:00,10.67,10.82,10.47,,,,10.6,10.4,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.6,1433,6394,,,145
631,2021-06-27 07:00:00,10.92,11.43,10.73,,,,10.8,10.7,20,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,0.0,0.0,0.2,0.6,9102,6753,,,145
632,2021-06-27 08:00:00,13.82,15.62,11.7,,,,13.7,11.6,184,0.0,0.0,99.88,99.97,99.85,0.0,60.0,60.0,0.0,0.0,0.5,0.8,9892,6750,,,145
633,2021-06-27 09:00:00,17.24,18.65,15.55,,,,15.8,15.1,393,0.15,0.0,92.13,100.0,83.5,0.0,60.0,60.0,0.0,0.2,0.7,1.0,9916,6747,,,145
634,2021-06-27 10:00:00,19.89,21.03,19.01,,,,15.0,14.3,528,0.6,0.48,73.84,79.07,67.57,0.0,60.0,60.0,0.0,0.3,0.7,1.4,9768,6773,,,145
635,2021-06-27 11:00:00,21.17,22.61,20.39,,,,15.8,15.0,503,0.7,0.47,71.86,80.31,66.33,0.0,60.0,60.0,0.0,0.3,0.8,1.6,10055,6747,,,145
636,2021-06-27 12:00:00,23.39,24.09,22.42,,,,14.9,13.7,789,1.16,0.91,59.29,66.17,52.63,0.0,60.0,60.0,0.0,0.5,1.0,2.2,10051,6747,,,145
637,2021-06-27 13:00:00,24.04,24.33,23.4,,,,15.9,13.7,815,1.15,0.82,61.22,72.18,52.72,0.0,60.0,60.0,0.0,0.9,1.5,2.9,9964,6761,,,145
638,2021-06-27 14:00:00,24.36,24.93,23.79,,,,18.9,16.6,664,0.83,0.66,72.31,78.06,64.0,0.0,60.0,60.0,0.0,1.0,1.5,3.4,9931,6773,,,145
639,2021-06-27 15:00:00,25.22,25.8,24.27,,,,18.9,17.7,792,1.01,0.88,68.28,72.81,62.23,0.0,60.0,60.0,0.0,1.0,1.8,3.0,9586,6784,,,145
640,2021-06-27 16:00:00,25.54,26.05,25.03,,,,19.3,17.8,843,1.01,0.72,68.97,77.1,60.8,0.0,60.0,60.0,0.0,1.4,2.4,3.5,9586,6770,,,145
641,2021-06-27 17:00:00,26.27,27.17,25.3,,,,19.3,17.9,621,1.16,0.93,66.07,72.54,57.48,0.0,60.0,60.0,0.0,0.7,1.3,2.5,9356,6767,,,145
642,2021-06-27 18:00:00,24.55,25.36,23.69,,,,20.1,18.6,152,0.71,0.42,76.91,85.46,66.58,0.0,60.0,60.0,0.0,0.7,1.1,1.9,9279,6747,,,145
643,2021-06-27 19:00:00,24.4,24.87,23.89,,,,20.8,20.1,237,0.58,0.42,80.67,85.68,77.77,0.0,60.0,60.0,0.0,0.5,0.9,1.5,8771,6730,,,145
644,2021-06-27 20:00:00,23.45,24.32,22.35,,,,21.1,20.1,79,0.36,0.09,87.49,96.62,80.24,0.0,60.0,60.0,0.0,0.3,0.7,1.1,5641,6673,,,145
645,2021-06-27 21:00:00,21.75,22.09,21.26,,,,21.7,21.2,10,0.0,0.0,99.96,99.99,99.94,0.0,60.0,60.0,0.0,0.0,0.6,1.0,1164,6451,,,145
646,2021-06-27 22:00:00,21.0,22.04,20.09,,,,20.3,19.3,0,0.08,0.0,96.68,99.99,91.63,0.0,60.0,60.0,0.0,0.5,1.9,3.1,0,6442,,,145
647,2021-06-27 23:00:00,19.07,20.36,18.47,,,,18.5,17.8,0,0.06,0.0,97.19,99.99,92.75,0.0,60.0,60.0,0.0,0.5,1.8,3.5,0,6437,,,145
648,2021-06-28 00:00:00,18.1,18.46,17.67,,,,17.7,17.6,0,0.03,0.0,98.29,100.0,95.81,0.0,60.0,60.0,0.0,0.4,1.0,2.1,0,6437,,4.1,156
649,2021-06-28 01:00:00,17.1,17.62,16.35,,,,17.0,16.3,0,0.0,0.0,99.96,99.99,99.92,0.0,60.0,60.0,0.0,0.1,0.6,1.2,0,6437,,,156
650,2021-06-28 02:00:00,15.49,16.15,15.04,,,,15.4,15.0,0,0.0,0.0,99.87,99.9,99.85,0.0,60.0,60.0,0.0,0.0,0.3,0.6,0,6434,,,156
651,2021-06-28 03:00:00,14.86,15.16,14.38,,,,14.8,14.3,0,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,0.0,0.0,0.4,0.8,0,6428,,,156
652,2021-06-28 04:00:00,14.24,14.51,13.76,,,,14.1,13.7,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.8,0,6422,,,156
653,2021-06-28 05:00:00,13.92,14.11,13.75,,,,13.8,13.7,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.3,0.6,0,6414,,,156
654,2021-06-28 06:00:00,13.66,14.05,13.39,,,,13.5,13.3,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.5,3901,6428,,,156
655,2021-06-28 07:00:00,14.14,14.63,13.68,,,,14.0,13.6,33,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.8,6767,6556,,,156
656,2021-06-28 08:00:00,15.66,17.02,14.7,,,,15.6,14.6,155,0.0,0.0,99.86,99.92,99.84,0.0,60.0,60.0,0.0,0.2,0.5,1.0,9686,6741,,,156
657,2021-06-28 09:00:00,18.3,19.15,17.13,,,,18.2,17.1,370,0.0,0.0,99.93,99.96,99.91,0.0,60.0,60.0,0.0,0.2,0.6,1.6,10017,6744,,,156
658,2021-06-28 10:00:00,20.45,21.21,19.45,,,,19.0,18.6,547,0.18,0.0,92.36,99.99,85.38,0.0,60.0,60.0,0.0,0.7,1.2,2.2,10089,6744,,,156
659,2021-06-28 11:00:00,21.86,22.68,21.29,,,,18.8,17.9,514,0.42,0.22,83.66,91.01,76.64,0.0,60.0,60.0,0.0,0.8,1.4,2.4,9614,6770,,,156
660,2021-06-28 12:00:00,22.99,23.51,22.5,,,,18.9,17.7,559,0.61,0.45,78.13,83.43,70.49,0.0,60.0,60.0,0.0,0.6,1.0,2.2,10036,6750,,,156
661,2021-06-28 13:00:00,24.1,24.43,23.65,,,,18.9,18.1,582,0.79,0.61,73.22,78.98,68.93,0.0,60.0,60.0,0.0,0.5,0.8,2.3,9998,6750,,,156
662,2021-06-28 14:00:00,25.29,26.04,24.62,,,,19.1,18.2,1018,0.99,0.78,68.96,74.78,66.11,0.0,60.0,60.0,0.0,0.7,1.1,2.2,9691,6753,,,156
663,2021-06-28 15:00:00,26.53,27.14,26.08,,,,18.7,17.5,984,1.29,1.14,62.48,67.26,57.05,0.0,60.0,60.0,0.0,0.9,2.3,3.3,9351,6761,,,156
664,2021-06-28 16:00:00,26.3,27.71,24.9,,,,18.4,16.9,513,1.29,0.87,62.34,72.71,54.26,0.0,60.0,60.0,0.0,1.0,1.6,3.8,8493,6730,,,156
665,2021-06-28 17:00:00,19.3,24.8,15.71,,,,16.8,15.6,27,0.35,0.0,86.94,99.98,69.62,3.2,60.0,60.0,25.0,2.5,5.0,11.2,6767,6519,,,156
666,2021-06-28 18:00:00,16.18,16.47,15.85,,,,16.1,15.8,58,0.0,0.0,99.9,99.93,99.88,0.0,60.0,60.0,60.0,0.5,1.1,2.7,6676,6534,,,156
667,2021-06-28 19:00:00,16.51,16.74,16.22,,,,16.4,16.2,19,0.0,0.0,99.91,99.93,99.89,0.0,60.0,60.0,60.0,0.4,0.9,2.3,0,6471,,,156
668,2021-06-28 20:00:00,16.16,16.5,15.76,,,,16.1,15.7,11,0.0,0.0,99.9,99.93,99.88,2.8,60.0,60.0,60.0,0.6,1.1,2.3,6681,6485,,,156
669,2021-06-28 21:00:00,16.13,16.35,15.95,,,,16.0,15.9,18,0.0,0.0,99.9,99.93,99.89,0.0,60.0,60.0,60.0,0.7,1.4,2.5,0,6451,,,156
670,2021-06-28 22:00:00,16.01,16.32,15.74,,,,15.9,15.7,0,0.0,0.0,99.9,99.92,99.87,0.8,60.0,60.0,60.0,0.6,1.2,2.2,0,6445,,,156
671,2021-06-28 23:00:00,15.66,15.82,15.59,,,,15.5,15.5,0,0.0,0.0,99.84,99.86,99.84,0.0,60.0,60.0,60.0,0.1,0.6,1.3,0,6440,,,156
672,2021-06-29 00:00:00,15.62,15.76,15.52,,,,15.5,15.4,0,0.0,0.0,99.84,99.84,99.84,0.8,60.0,60.0,60.0,0.8,1.5,2.8,0,6442,,3.7,165
673,2021-06-29 01:00:00,15.72,16.11,15.43,,,,15.6,15.4,0,0.0,0.0,99.91,99.96,99.84,0.4,60.0,60.0,60.0,0.5,1.3,3.4,0,6431,,,165
674,2021-06-29 02:00:00,14.98,15.11,14.79,,,,14.9,14.7,0,0.0,0.0,99.84,99.88,99.84,0.8,60.0,60.0,60.0,0.3,1.3,2.2,0,6420,,,165
675,2021-06-29 03:00:00,14.81,14.96,14.69,,,,14.7,14.6,0,0.0,0.0,99.84,99.84,99.84,0.4,60.0,60.0,60.0,0.1,0.5,2.1,0,6411,,,165
676,2021-06-29 04:00:00,14.7,14.81,14.55,,,,14.6,14.5,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,60.0,0.1,0.6,1.2,0,6400,,,165
677,2021-06-29 05:00:00,14.76,14.88,14.64,,,,14.6,14.6,0,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,60.0,0.2,0.4,0.8,0,6402,,,165
678,2021-06-29 06:00:00,14.66,14.77,14.57,,,,14.5,14.5,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,60.0,0.0,0.5,0.8,618,6394,,,165
679,2021-06-29 07:00:00,14.83,14.99,14.64,,,,14.7,14.6,22,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,60.0,0.2,0.7,1.3,6643,6451,,,165
680,2021-06-29 08:00:00,15.56,15.9,14.84,,,,15.4,14.8,85,0.0,0.0,99.88,99.9,99.86,0.0,60.0,60.0,60.0,0.2,0.5,1.2,6806,6556,,,165
681,2021-06-29 09:00:00,17.04,17.96,15.97,,,,16.9,15.9,318,0.0,0.0,99.95,100.0,99.9,0.0,60.0,60.0,30.0,0.4,1.5,2.6,6925,6656,,,165
682,2021-06-29 10:00:00,17.77,18.43,17.16,,,,17.5,17.1,297,0.01,0.0,99.04,99.99,97.84,0.0,60.0,60.0,0.0,0.7,1.0,2.6,9418,6750,,,165
683,2021-06-29 11:00:00,17.53,18.23,16.7,,,,17.4,16.6,147,0.0,0.0,99.64,100.0,98.14,0.0,60.0,60.0,0.0,1.5,2.4,4.2,3719,6628,,,165
684,2021-06-29 12:00:00,13.27,16.4,12.27,,,,13.2,12.2,34,0.0,0.0,99.95,99.99,99.9,0.4,60.0,60.0,0.0,1.7,5.1,9.8,1615,6525,,,165
685,2021-06-29 13:00:00,14.05,14.24,13.73,,,,13.9,13.7,53,0.0,0.0,99.96,100.0,99.95,0.0,60.0,60.0,50.0,1.7,2.3,5.7,6830,6588,,,165
686,2021-06-29 14:00:00,15.86,18.83,14.07,,,,14.9,13.9,471,0.1,0.0,94.46,100.0,82.39,0.0,60.0,60.0,60.0,1.5,2.0,4.2,10175,6761,,,165
687,2021-06-29 15:00:00,19.05,20.07,18.18,,,,14.3,12.7,804,0.55,0.43,74.65,80.96,65.87,0.0,60.0,60.0,10.0,1.9,3.5,5.6,10017,6750,,,165
688,2021-06-29 16:00:00,19.27,20.0,18.99,,,,14.1,13.0,531,0.61,0.5,72.52,77.43,67.68,0.0,60.0,60.0,0.0,2.8,3.4,7.3,10142,6753,,,165
689,2021-06-29 17:00:00,19.18,20.26,18.54,,,,14.7,13.8,590,0.53,0.45,75.73,79.53,71.93,0.0,60.0,60.0,0.0,2.2,3.1,5.6,9830,6764,,,165
690,2021-06-29 18:00:00,18.99,19.91,18.64,,,,13.9,13.1,338,0.58,0.49,72.99,76.96,69.24,0.0,60.0,60.0,0.0,0.8,1.4,2.4,9538,6764,,,165
691,2021-06-29 19:00:00,18.81,19.2,18.46,,,,14.0,13.5,191,0.55,0.45,74.07,78.74,70.97,0.0,60.0,60.0,0.0,0.4,0.8,3.0,6901,6710,,,165
692,2021-06-29 20:00:00,17.07,18.22,15.93,,,,15.1,14.2,65,0.22,0.0,88.97,99.99,79.59,0.0,60.0,60.0,0.0,0.4,0.7,1.9,929,6491,,,165
693,2021-06-29 21:00:00,14.63,15.78,13.53,,,,14.5,13.5,5,0.0,0.0,99.91,99.99,99.86,6.4,60.0,60.0,55.0,1.2,3.0,7.9,0,6465,,,165
694,2021-06-29 22:00:00,13.42,13.63,13.29,,,,13.3,13.2,0,0.0,0.0,99.87,99.91,99.86,0.0,60.0,60.0,60.0,0.3,0.9,1.9,0,6454,,,165
695,2021-06-29 23:00:00,13.19,13.57,12.83,,,,13.1,12.8,0,0.0,0.0,99.86,99.88,99.84,3.8,60.0,60.0,60.0,0.9,2.1,3.8,0,6454,,,165
696,2021-06-30 00:00:00,12.26,12.8,11.8,,,,12.1,11.7,0,0.0,0.0,99.88,99.9,99.86,2.8,60.0,60.0,50.0,1.4,2.7,4.9,0,6448,,2.6,0
697,2021-06-30 01:00:00,11.82,12.14,11.63,,,,11.7,11.6,0,0.0,0.0,99.9,99.92,99.89,0.2,60.0,60.0,60.0,0.9,1.5,2.6,0,6440,,,0
698,2021-06-30 02:00:00,11.93,12.06,11.74,,,,11.8,11.7,0,0.0,0.0,99.92,99.94,99.91,0.2,60.0,60.0,20.0,1.7,2.2,3.4,0,6440,,,0
699,2021-06-30 03:00:00,12.09,12.34,11.9,,,,12.0,11.8,0,0.0,0.0,99.95,99.98,99.94,0.0,60.0,60.0,0.0,1.4,2.0,3.9,0,6434,,,0
700,2021-06-30 04:00:00,12.23,12.43,11.88,,,,12.1,11.8,0,0.0,0.0,99.97,100.0,99.94,0.0,60.0,60.0,0.0,1.3,2.0,3.3,0,6425,,,0
701,2021-06-30 05:00:00,11.81,12.16,11.52,,,,11.7,11.5,0,0.0,0.0,99.97,99.99,99.96,0.0,60.0,60.0,0.0,1.5,2.0,4.0,0,6411,,,0
702,2021-06-30 06:00:00,11.53,11.66,11.43,,,,10.7,10.4,0,0.05,0.01,95.33,98.66,92.45,0.0,60.0,60.0,0.0,1.6,2.0,4.1,2008,6405,,,0
703,2021-06-30 07:00:00,11.61,12.71,11.17,,,,11.2,10.7,18,0.03,0.0,97.7,99.99,91.57,0.0,60.0,60.0,0.0,0.3,1.3,3.8,6734,6499,,,0
704,2021-06-30 08:00:00,12.57,13.06,12.21,,,,11.5,11.0,95,0.08,0.04,93.94,96.85,89.88,0.0,60.0,60.0,0.0,0.5,1.0,2.5,6786,6556,,,0
705,2021-06-30 09:00:00,13.35,13.85,12.62,,,,11.0,10.1,156,0.2,0.08,86.34,94.43,81.15,0.0,60.0,60.0,0.0,0.7,1.2,2.6,6935,6665,,,0
706,2021-06-30 10:00:00,14.96,16.22,13.62,,,,11.1,9.7,537,0.37,0.21,78.36,86.65,65.94,0.0,60.0,60.0,0.0,1.4,2.8,5.1,10065,6750,,,0
707,2021-06-30 11:00:00,16.02,16.71,15.48,,,,11.3,10.6,652,0.46,0.38,74.1,78.98,69.69,0.0,60.0,60.0,0.0,2.8,3.4,5.5,10079,6759,,,0
708,2021-06-30 12:00:00,16.87,18.13,15.86,,,,11.1,10.5,633,0.59,0.46,69.2,74.4,61.76,0.0,60.0,60.0,0.0,2.5,3.4,7.9,10352,6756,,,0
709,2021-06-30 13:00:00,18.01,18.9,17.0,,,,10.6,9.0,852,0.77,0.63,62.41,69.43,54.97,0.0,60.0,60.0,0.0,3.0,3.5,6.4,10242,6756,,,0
710,2021-06-30 14:00:00,18.93,19.81,18.55,,,,10.5,9.1,882,0.9,0.72,58.68,67.46,51.36,0.0,60.0,60.0,0.0,3.1,3.6,7.8,10242,6753,,,0
711,2021-06-30 15:00:00,18.36,19.59,17.93,,,,10.7,9.8,528,0.81,0.7,61.37,66.16,57.05,0.0,60.0,60.0,0.0,3.6,4.3,7.2,9974,6750,,,0
712,2021-06-30 16:00:00,18.22,19.23,17.87,,,,11.7,10.5,373,0.7,0.59,66.37,71.03,61.45,0.0,0.0,0.0,0.0,2.7,4.2,7.0,10031,6756,3557.0,,0
713,2021-06-30 17:00:00,17.14,17.66,16.79,,,,11.5,10.8,220,0.58,0.43,70.11,77.11,64.72,0.0,,,,2.6,3.5,6.0,9499,6744,3506.0,,0
714,2021-06-30 18:00:00,16.4,16.76,15.78,,,,11.7,11.0,107,0.47,0.31,74.26,82.23,69.76,0.0,40.0,40.0,0.0,2.2,2.6,6.3,6763,6702,3506.0,,0
715,2021-06-30 19:00:00,15.6,15.89,15.19,,,,12.0,11.3,42,0.35,0.28,79.75,83.64,74.5,0.0,60.0,60.0,0.0,1.8,2.4,5.3,4654,6514,,,0
716,2021-06-30 20:00:00,14.62,15.31,14.23,,,,12.7,11.7,20,0.18,0.07,88.57,95.54,79.21,0.0,60.0,60.0,0.0,1.5,2.6,4.8,3657,6494,,,0
717,2021-06-30 21:00:00,14.24,14.45,13.92,,,,13.4,13.1,0,0.07,0.0,95.45,99.99,92.66,0.0,60.0,60.0,0.0,1.6,2.5,5.6,0,6459,,,0
718,2021-06-30 22:00:00,13.35,13.74,13.19,,,,13.2,13.1,0,0.0,0.0,99.91,99.95,99.9,0.8,60.0,60.0,0.0,1.4,1.7,3.2,0,6454,,,0
719,2021-06-30 23:00:00,13.35,13.52,13.18,,,,13.3,13.1,0,0.0,0.0,99.91,99.94,99.89,0.0,60.0,60.0,0.0,1.5,2.0,4.2,0,6451,,,0
720,2021-07-01 00:00:00,13.2,13.34,13.05,,,,13.1,13.0,0,0.0,0.0,99.9,99.91,99.89,0.0,60.0,60.0,25.0,0.7,1.1,2.2,0,6448,,3.2,9
721,2021-07-01 01:00:00,13.26,13.48,13.13,,,,13.1,13.1,0,0.0,0.0,99.9,99.92,99.89,0.0,60.0,60.0,60.0,0.4,1.0,2.5,0,6440,,,9
722,2021-07-01 02:00:00,13.3,13.48,13.12,,,,13.2,13.1,0,0.0,0.0,99.92,99.94,99.9,0.0,60.0,60.0,5.0,0.7,1.3,2.5,0,6428,,,9
723,2021-07-01 03:00:00,13.31,13.45,13.16,,,,13.2,13.1,0,0.0,0.0,99.92,99.94,99.92,0.0,60.0,60.0,0.0,0.4,0.9,2.0,0,6417,,,9
724,2021-07-01 04:00:00,13.02,13.18,12.79,,,,12.9,12.7,0,0.0,0.0,99.9,99.91,99.89,0.0,60.0,60.0,0.0,0.1,0.5,1.1,0,6402,,,9
725,2021-07-01 05:00:00,13.16,13.36,12.83,,,,13.1,12.8,0,0.0,0.0,99.9,99.92,99.88,0.0,60.0,60.0,0.0,0.0,0.3,0.7,0,6400,,,9
726,2021-07-01 06:00:00,12.99,13.21,12.84,,,,12.9,12.8,0,0.0,0.0,99.88,99.9,99.86,0.0,60.0,60.0,0.0,0.3,0.7,1.1,747,6397,,,9
727,2021-07-01 07:00:00,13.4,13.62,13.12,,,,13.3,13.1,0,0.0,0.0,99.9,99.91,99.9,0.0,60.0,60.0,0.0,0.2,0.6,1.2,2602,6411,,,9
728,2021-07-01 08:00:00,13.61,13.86,13.34,,,,13.5,13.3,2,0.0,0.0,99.91,99.93,99.89,0.0,60.0,60.0,0.0,0.6,1.1,2.4,4505,6414,,,9
729,2021-07-01 09:00:00,14.68,15.75,13.48,,,,14.6,13.4,130,0.0,0.0,99.87,99.99,99.2,0.0,60.0,60.0,0.0,0.7,2.0,4.0,6897,6633,,,9
730,2021-07-01 10:00:00,15.85,16.66,15.38,,,,15.4,15.0,244,0.04,0.0,97.5,100.0,92.5,0.0,60.0,60.0,0.0,1.7,2.5,5.0,6983,6702,,,9
731,2021-07-01 11:00:00,17.07,17.29,16.69,,,,14.3,13.1,330,0.29,0.19,84.38,89.67,77.94,0.0,60.0,60.0,0.0,1.9,2.2,4.3,9729,6756,,,9
732,2021-07-01 12:00:00,17.83,18.32,17.45,,,,13.8,13.4,361,0.44,0.37,77.89,81.3,73.88,0.0,60.0,60.0,0.0,1.9,2.5,5.1,10027,6756,,,9
733,2021-07-01 13:00:00,18.92,20.32,17.95,,,,13.9,12.8,636,0.58,0.46,73.33,77.71,67.1,0.0,60.0,60.0,0.0,1.7,2.1,3.6,10247,6744,,,9
734,2021-07-01 14:00:00,19.59,21.33,18.51,,,,13.6,12.1,593,0.7,0.56,68.95,74.02,65.67,0.0,60.0,60.0,0.0,2.0,3.1,5.9,10012,6753,,,9
735,2021-07-01 15:00:00,20.17,20.65,19.17,,,,13.4,12.2,755,0.81,0.67,65.35,71.83,59.54,0.0,60.0,60.0,0.0,2.4,2.9,5.0,10089,6747,,,9
736,2021-07-01 16:00:00,20.37,21.07,20.03,,,,13.9,11.8,708,0.78,0.66,66.83,72.21,58.39,0.0,60.0,60.0,0.0,1.9,2.4,5.6,10017,6747,,,9
737,2021-07-01 17:00:00,20.94,21.44,20.29,,,,13.1,11.5,758,0.95,0.78,61.24,66.82,55.87,0.0,60.0,60.0,0.0,2.1,3.0,5.0,10055,6753,,,9
738,2021-07-01 18:00:00,20.87,21.81,20.24,,,,12.6,11.6,439,0.99,0.89,59.46,62.75,55.29,0.0,60.0,60.0,0.0,1.6,2.2,4.6,9485,6750,,,9
739,2021-07-01 19:00:00,20.45,21.7,19.38,,,,12.8,11.8,310,0.9,0.73,62.13,67.54,56.74,0.0,60.0,60.0,0.0,1.8,2.6,4.0,9226,6747,,,9
740,2021-07-01 20:00:00,20.47,20.85,20.1,,,,13.6,12.7,293,0.83,0.76,65.0,68.56,60.18,0.0,60.0,60.0,0.0,1.3,1.9,3.4,8191,6713,,,9
741,2021-07-01 21:00:00,18.8,20.29,17.85,,,,13.7,12.7,62,0.59,0.36,72.89,81.94,62.6,0.0,60.0,60.0,0.0,0.4,1.0,2.6,2794,6477,,,9
742,2021-07-01 22:00:00,16.46,17.49,15.78,,,,15.3,14.4,0,0.12,0.0,93.3,99.99,84.01,0.0,60.0,60.0,0.0,0.0,0.1,0.7,0,6448,,,9
743,2021-07-01 23:00:00,15.31,15.77,15.02,,,,15.2,15.0,0,0.0,0.0,99.87,99.99,98.98,0.0,60.0,60.0,0.0,0.0,0.3,0.7,0,6454,,,9
744,2021-07-02 00:00:00,15.38,15.75,14.86,,,,14.0,13.3,0,0.13,0.0,92.05,99.96,87.26,0.0,60.0,60.0,0.0,0.1,0.3,1.0,0,6445,,3.5,19
745,2021-07-02 01:00:00,14.71,15.22,13.9,,,,13.0,12.6,0,0.16,0.07,90.07,95.61,85.31,0.0,60.0,60.0,0.0,0.0,0.2,0.9,0,6448,,,19
746,2021-07-02 02:00:00,13.0,14.07,11.93,,,,12.8,11.9,0,0.01,0.0,99.02,99.99,95.05,0.0,60.0,60.0,0.0,0.1,0.6,1.1,0,6440,,,19
747,2021-07-02 03:00:00,11.43,11.94,11.1,,,,11.3,11.0,0,0.0,0.0,99.89,99.91,99.88,0.0,60.0,60.0,0.0,0.0,0.2,0.5,0,6431,,,19
748,2021-07-02 04:00:00,10.92,11.54,10.31,,,,10.8,10.2,0,0.0,0.0,99.88,99.89,99.88,0.0,60.0,60.0,0.0,0.0,0.0,0.2,0,6400,,,19
749,2021-07-02 05:00:00,10.27,10.49,10.01,,,,10.2,9.9,0,0.0,0.0,99.86,99.88,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6400,,,19
750,2021-07-02 06:00:00,9.92,10.23,9.62,,,,9.8,9.5,0,0.0,0.0,99.84,99.84,99.84,0.0,60.0,60.0,0.0,0.0,0.1,0.5,1773,6397,,,19
751,2021-07-02 07:00:00,11.2,13.35,9.99,,,,11.1,9.9,7,0.0,0.0,99.86,99.99,99.84,0.0,60.0,60.0,0.0,0.0,0.4,1.0,6614,6454,,,19
752,2021-07-02 08:00:00,14.23,15.42,13.47,,,,13.4,13.1,145,0.07,0.0,95.57,99.99,87.94,0.0,60.0,60.0,0.0,0.7,1.4,2.6,6887,6616,,,19
753,2021-07-02 09:00:00,16.52,17.85,15.71,,,,13.6,13.2,408,0.31,0.17,83.34,90.38,74.39,0.0,60.0,60.0,0.0,0.2,0.7,1.1,8162,6733,,,19
754,2021-07-02 10:00:00,18.93,20.12,17.87,,,,13.8,12.9,586,0.59,0.54,72.59,74.17,69.7,0.0,60.0,60.0,0.0,0.2,0.8,2.0,9969,6753,,,19
755,2021-07-02 11:00:00,20.16,21.24,18.89,,,,12.7,11.9,752,0.87,0.64,63.02,70.89,55.65,0.0,60.0,60.0,0.0,0.2,0.7,2.3,10003,6744,,,19
756,2021-07-02 12:00:00,21.14,21.78,20.45,,,,12.8,10.8,874,1.01,0.65,59.59,72.81,49.97,0.0,60.0,60.0,0.0,0.6,1.2,2.7,10007,6744,,,19
757,2021-07-02 13:00:00,22.09,23.02,21.63,,,,11.2,8.6,968,1.31,1.0,50.52,62.48,43.19,0.0,60.0,60.0,0.0,0.9,1.8,2.7,10079,6744,,,19
758,2021-07-02 14:00:00,22.63,23.14,22.13,,,,10.3,8.7,994,1.47,1.33,45.99,51.47,40.87,0.0,60.0,60.0,0.0,0.9,1.8,4.8,10046,6739,,,19
759,2021-07-02 15:00:00,22.74,23.2,22.21,,,,12.0,10.2,998,1.34,1.12,51.03,60.13,43.91,0.0,60.0,60.0,0.0,0.8,1.5,3.0,10007,6744,,,19
760,2021-07-02 16:00:00,22.65,23.05,22.31,,,,11.8,9.9,923,1.35,1.1,50.73,59.64,45.04,0.0,60.0,60.0,0.0,0.8,1.6,3.3,10007,6750,,,19
761,2021-07-02 17:00:00,23.43,24.0,22.92,,,,11.7,9.8,757,1.49,1.36,47.99,52.88,41.65,0.0,60.0,60.0,0.0,1.0,1.7,2.9,9993,6744,,,19
762,2021-07-02 18:00:00,23.55,23.98,22.87,,,,11.6,10.3,489,1.52,1.33,47.46,52.08,43.79,0.0,60.0,60.0,0.0,0.7,1.1,2.9,8886,6733,,,19
763,2021-07-02 19:00:00,22.25,22.49,21.74,,,,12.0,10.4,225,1.26,1.09,52.58,59.24,46.77,0.0,60.0,60.0,0.0,0.4,0.8,2.0,9049,6736,,,19
764,2021-07-02 20:00:00,21.91,22.45,21.17,,,,12.3,11.1,185,1.18,0.96,54.93,62.3,49.48,0.0,60.0,60.0,0.0,0.2,0.4,1.2,6796,6693,,,19
