date,phytos31_moisture,teros11_temperature,atmos14_atmosphericpressure,teros11_volumetricwatercontent,atmos14_temperature,atmos14_vaporpressure,atmos14_moisture
2022-06-20 01:00:00+00:00,0.16487083333333333,23.69166416666667,96.16166500000001,2416.443314166667,20.67499666666667,2.2290791666666667,0.915165
2022-06-20 02:00:00+00:00,0.16729249999999998,23.349995000000003,96.19666083333334,2416.0116541666666,20.108326666666667,2.374495,0.9085825000000001
2022-06-20 03:00:00+00:00,0.16702833333333333,23.0333325,96.22666250000002,2416.064125,19.49166333333333,2.191081666666667,0.8901666666666667
2022-06-20 04:00:00+00:00,0.16605,22.845444545454544,96.28499583333333,2415.7524783333333,19.318179090909094,2.228665,0.8988333333333333
2022-06-20 05:00:00+00:00,0.1667225,23.163632727272727,96.314995,2414.8333291666668,21.133328333333335,2.2660791666666666,0.86483
2022-06-20 06:00:00+00:00,0.16577625,23.771424285714286,96.37249375,2415.962884285714,23.5999975,1.9093725,0.65837
2022-06-20 07:00:00+00:00,0.16499166666666668,24.33333,96.41083083333332,2414.0563254545455,25.672724545454546,1.8524133333333335,0.5630816666666667
2022-06-20 08:00:00+00:00,0.16501333333333332,25.016661666666668,96.41999500000001,2405.8916575,27.399995833333335,2.35508,0.6288308333333333
2022-06-20 09:00:00+00:00,0.164525,25.574995833333332,96.39545,2441.2716241666667,28.341662499999998,2.259326666666667,0.58533
2022-06-20 10:00:00+00:00,0.16411833333333334,26.099995833333335,96.35582749999999,2422.2333325,29.48333,2.336329166666667,0.5503325
2022-06-20 11:00:00+00:00,0.16489083333333335,26.916663333333332,96.31082833333333,2454.8775175,30.83332916666667,2.5295791666666667,0.5683325
2022-06-20 12:00:00+00:00,0.1655225,28.508332499999998,96.26916083333333,2427.5299641666666,31.6749975,2.6721633333333332,0.5708308333333333
2022-06-20 13:00:00+00:00,0.16440818181818181,28.522222222222222,96.21999545454545,2420.2472436363637,32.59997666666667,2.883178181818182,0.5629954545454545
2022-06-20 14:00:00+00:00,0.163915,28.3999925,96.18636000000001,2435.1516683333334,31.858320833333334,2.503745,0.5334133333333334
2022-06-20 15:00:00+00:00,0.1652175,28.309089090909094,96.15544999999999,2485.563962,31.545450000000002,2.953794,0.5904125
2022-06-20 16:00:00+00:00,0.16415749999999998,28.06666583333333,96.13915666666666,2445.0325258333332,31.449995,2.1611625,0.4624991666666667
2022-06-20 17:00:00+00:00,0.16419916666666667,27.4916625,96.169165,2427.5950258333332,29.874995,2.339910833333333,0.5559158333333333
2022-06-20 18:00:00+00:00,0.1653175,26.690905454545454,96.22166333333332,2422.3908633333335,27.858329166666667,2.199246666666667,0.5484141666666666
2022-06-20 19:00:00+00:00,0.165294,25.809997,96.268997,2420.783981,25.559997,1.925797,0.581698
2022-06-20 20:00:00+00:00,0.16561777777777778,25.066665555555556,96.3388811111111,2420.8588566666667,23.71111,1.7836644444444443,0.6089977777777777
2022-06-20 21:00:00+00:00,0.165765,24.591661666666667,96.33999083333333,2421.100805833333,22.591665000000003,1.862915,0.6810833333333334
2022-06-20 22:00:00+00:00,0.16536,24.008328333333335,96.35749416666668,2421.4200191666664,20.83333,1.913995,0.7786658333333333
2022-06-20 23:00:00+00:00,0.16515333333333335,23.449995,96.38749166666668,2422.5474616666665,19.733329166666667,1.8893308333333332,0.8220816666666666
2022-06-21 00:00:00+00:00,0.16562416666666666,23.154545454545453,96.332993,2423.1524825,19.233329166666667,1.9352475,0.8684141666666667
2022-06-21 01:00:00+00:00,0.16562333333333334,22.949994166666666,96.32332583333334,2423.3258008333332,19.183332500000002,1.9704991666666667,0.8874166666666667
2022-06-21 02:00:00+00:00,0.16631500000000002,22.63333,96.2899925,2423.055821666667,18.799994166666668,1.8654975,0.8602474999999999
2022-06-21 03:00:00+00:00,0.16615166666666667,22.324992499999997,96.29832750000001,2423.0099841666665,18.291663333333336,1.8617491666666668,0.886415
2022-06-21 04:00:00+00:00,0.16535833333333336,22.249996666666664,96.30749416666667,2422.5708566666667,18.541663333333332,2.0275808333333334,0.9109158333333333
2022-06-21 05:00:00+00:00,0.16548083333333333,22.683331666666664,96.31249000000001,2421.5499841666665,20.233329166666667,2.28333,0.9031641666666667
2022-06-21 06:00:00+00:00,0.16485166666666665,23.2999975,96.3199925,2418.6591766666666,22.474996666666666,2.209361818181818,0.8127491666666667
2022-06-21 07:00:00+00:00,0.1652175,23.691663333333334,96.33415833333333,2410.9616658333334,23.608328333333333,2.306160833333333,0.7922466666666667
2022-06-21 08:00:00+00:00,0.16546000000000002,24.166660833333335,96.32582666666667,2413.5791791666666,25.124995833333333,2.4164966666666667,0.7580825
2022-06-21 09:00:00+00:00,0.16554166666666667,24.969994,96.27832833333333,2412.959134545454,27.809087272727275,2.715244166666667,0.7264536363636364
2022-06-21 10:00:00+00:00,0.16550166666666669,25.6083325,96.24582916666668,2420.249975,28.73333,2.9093275,0.7230825
2022-06-21 11:00:00+00:00,0.16485,26.166665,96.17749583333334,2416.5966558333334,30.108326666666667,2.9050836363636363,0.6711658333333334
2022-06-21 12:00:00+00:00,0.1655625,28.008327499999996,96.58914666666668,2408.7133341666668,32.24999416666667,2.9103283333333336,0.5914983333333333
2022-06-21 13:00:00+00:00,0.16484833333333335,28.1,96.39999666666667,2401.3499708333334,32.483315,3.281179090909091,0.6542483333333333
2022-06-21 14:00:00+00:00,0.16515500000000002,28.149999166666664,96.24248833333333,2403.79636,31.95832083333333,2.9090783333333334,0.6009991666666666
2022-06-21 15:00:00+00:00,0.1656225,27.724995833333335,95.95499000000001,2399.399125,30.541660833333335,2.757178181818182,0.6227466666666667
2022-06-21 16:00:00+00:00,0.16538,26.95832833333333,95.95166166666667,2396.1900366666664,28.681811818181817,2.4391599999999998,0.6201658333333334
2022-06-21 17:00:00+00:00,0.16600916666666668,26.51666333333333,95.98181363636364,2393.7166491666667,27.666663333333332,2.3936633333333335,0.6459141666666667
2022-06-21 18:00:00+00:00,0.16518000000000002,25.828567142857143,96.77142428571429,2392.3166433333336,25.828568571428573,2.3092814285714285,0.6945
2022-06-21 19:00:00+00:00,0.165545,25.258331666666667,96.7666625,2392.28499,24.233330833333337,2.2027475,0.7051641666666666
2022-06-21 20:00:00+00:00,0.16415749999999998,24.799994166666664,96.34907181818181,2392.271811818182,23.383329166666666,2.1279141666666668,0.6906650000000001
2022-06-21 21:00:00+00:00,0.16596916666666667,24.318179090909094,96.33498000000002,2393.0366575000003,22.190904545454547,2.4683291666666665,0.7676658333333334
2022-06-21 22:00:00+00:00,0.16597,23.791661666666666,96.15249916666666,2393.845432727273,20.924995,2.0384983333333335,0.8022491666666668
2022-06-21 23:00:00+00:00,0.16495166666666666,23.549999166666666,96.16583000000001,2393.678300833333,20.816665,1.9140816666666665,0.7805833333333334
2022-06-22 00:00:00+00:00,0.16564333333333334,23.291660833333335,96.16726909090909,2393.96637,20.481813636363636,1.9035427272727274,0.7894975
2022-06-22 01:00:00+00:00,0.16570583333333333,23.125,96.20582916666666,2393.277501666667,20.316660833333334,2.2074966666666667,0.8395833333333332
2022-06-22 02:00:00+00:00,0.16513416666666667,22.991665,96.26082916666667,2392.6866808333334,19.999998333333334,2.4113291666666665,0.8945833333333333
2022-06-22 03:00:00+00:00,0.16613166666666668,22.833324166666667,96.2216625,2392.3141641666666,19.76666416666667,2.35683,0.9024983333333334
2022-06-22 04:00:00+00:00,0.1670675,22.708332499999997,96.19582750000001,2392.3133108333336,19.733330833333333,2.3524975,0.9113333333333333
2022-06-22 05:00:00+00:00,0.16567363636363638,22.81665666666667,96.19166333333334,2392.20998,20.174998333333335,2.185744166666667,0.9255816666666666
2022-06-22 06:00:00+00:00,0.16588833333333333,22.76666,96.25332750000001,2391.6066641666666,20.45833,2.2794141666666667,0.94875
2022-06-22 07:00:00+00:00,0.16519666666666666,22.7249975,96.314995,2390.7216933333334,20.645454545454545,2.329829166666667,0.9583316666666666
2022-06-22 08:00:00+00:00,0.16576666666666667,23.041660000000004,96.27582916666667,2389.08168,21.609084545454547,2.4379108333333335,0.9493316666666667
2022-06-22 09:00:00+00:00,0.16570333333333334,23.399995,96.29583000000001,2386.6816766666666,22.249997500000003,2.3597441666666668,0.8795825
2022-06-22 10:00:00+00:00,0.166295,23.774995,96.24249583333334,2385.6149474999997,23.61666083333333,2.3374099999999998,0.80208
2022-06-22 11:00:00+00:00,0.16541999999999998,24.58333,96.17249583333334,2391.7116458333335,26.508330833333332,2.534495833333333,0.73
2022-06-22 12:00:00+00:00,0.16438250000000001,26.133331666666667,96.42082166666667,2386.8824833333333,30.316661666666665,2.9894958333333332,0.6759149999999999
2022-06-22 13:00:00+00:00,0.16540000000000002,26.749993333333336,96.5583275,2406.345821666667,31.008331666666667,3.0953283333333332,0.6439975
2022-06-22 14:00:00+00:00,0.16490142857142856,26.683328333333332,96.15142142857142,2400.23573,30.12857,2.5974983333333332,0.6024242857142857
2022-06-22 15:00:00+00:00,0.16519583333333335,26.033330000000003,96.15831416666667,2404.345820833333,27.70832833333333,2.5011658333333333,0.6743308333333333
2022-06-22 16:00:00+00:00,0.165175,24.92499583333333,96.16332833333333,2403.019995,23.524995,2.2237466666666665,0.76083
2022-06-22 17:00:00+00:00,0.16533833333333334,23.98181181818182,96.27749583333333,2401.8136063636366,21.2166625,2.4327375,0.8542483333333334
2022-06-22 18:00:00+00:00,0.16668166666666664,23.581815454545453,96.32665916666667,2401.145479090909,19.8249975,2.5119054545454547,0.900665
2022-06-22 19:00:00+00:00,0.16572583333333332,23.033329166666665,96.34908545454546,2401.1145636363635,19.0166625,1.9780816666666665,0.8936666666666667
2022-06-22 20:00:00+00:00,0.16594916666666668,22.3999925,96.46916166666666,2401.48667,18.6166625,1.95233,0.9109133333333334
2022-06-22 21:00:00+00:00,0.16576583333333333,22.24166166666667,96.494995,2401.3516591666666,18.43333,2.229155,0.9379974999999999
2022-06-22 22:00:00+00:00,0.1649525,22.066666666666666,96.48499833333334,2400.8941408333335,18.391659166666667,2.1151649999999997,0.9419158333333333
2022-06-22 23:00:00+00:00,0.16590916666666666,21.918173636363637,96.47363181818181,2400.4491341666667,18.1333325,2.1401800000000004,0.9563324999999999
2022-06-23 00:00:00+00:00,0.1655625,21.87499,96.44666,2400.230850833333,18.133333333333333,2.26174,0.9637491666666667
2022-06-23 01:00:00+00:00,0.16607083333333333,21.69166583333333,96.4333325,2400.1316491666666,17.95833,2.1929075,0.9701641666666667
2022-06-23 02:00:00+00:00,0.16676333333333335,21.599999999999998,96.44249583333334,2400.2024699999997,17.7999925,1.9709991666666669,0.9681649999999999
2022-06-23 03:00:00+00:00,0.16556333333333334,21.516666666666666,96.45415833333334,2399.71248,17.791658333333334,1.985915,0.9759991666666666
2022-06-23 04:00:00+00:00,0.16658083333333332,21.558330833333333,96.46166166666667,2399.3933458333336,18.408327500000002,2.355495,0.9760808333333334
2022-06-23 05:00:00+00:00,0.16607249999999998,22.0833275,96.4591575,2398.2500163636364,20.4333275,2.2362466666666667,0.931915
2022-06-23 06:00:00+00:00,0.16615166666666667,22.591661666666667,96.43181181818181,2394.725011666667,22.308329166666667,2.3089133333333334,0.8580825
2022-06-23 07:00:00+00:00,0.16505333333333333,22.9916625,96.394995,2395.9066541666666,23.466665000000003,2.3967475,0.8309072727272727
2022-06-23 08:00:00+00:00,0.16649666666666665,23.49166,96.36083083333334,2394.912530833333,25.04999666666667,2.45358,0.7729141666666667
2022-06-23 09:00:00+00:00,0.16623416666666668,24.224995000000003,96.30749666666667,2390.9874841666665,27.20832833333333,2.6614133333333334,0.7385
2022-06-23 10:00:00+00:00,0.1652575,24.99166166666667,96.26249333333334,2395.068294166667,29.0416625,2.9994125,0.7371666666666666
2022-06-23 11:00:00+00:00,0.16578583333333333,25.883330833333332,96.18499583333333,2392.364985,30.92499583333333,3.0125775000000004,0.651665
2022-06-23 12:00:00+00:00,0.1656711111111111,28.528565714285715,96.58552222222222,2384.9862325,32.49998444444444,2.88287125,0.5755533333333333
2022-06-23 13:00:00+00:00,0.165244,27.580000000000002,96.509997,2382.874995,31.169995,3.0691960000000003,0.638696
2022-06-23 14:00:00+00:00,0.16534555555555555,26.55555111111111,95.96777222222222,2391.652203333333,28.47777333333333,2.5519955555555556,0.6569966666666667
2022-06-23 15:00:00+00:00,0.16568416666666666,26.79999583333333,95.89666416666667,2382.0691683333334,29.4833275,2.2938154545454545,0.5454991666666666
2022-06-23 16:00:00+00:00,0.16550166666666669,25.524995833333335,96.06090636363636,2377.289140833333,25.20832916666667,2.062749166666667,0.6284150000000001
2022-06-23 17:00:00+00:00,0.16657916666666667,23.641665,96.33499666666667,2378.9716541666667,21.124999166666665,2.2041633333333333,0.8802483333333333
2022-06-23 18:00:00+00:00,0.16609083333333333,23.424994166666664,96.37166416666668,2379.0550075,20.727265454545456,2.22754,0.9041641666666668
2022-06-23 19:00:00+00:00,0.16544083333333334,22.799998333333335,96.39416333333334,2379.6700054545454,19.424995,2.2586641666666667,0.8938316666666667
2022-06-23 20:00:00+00:00,0.16533916666666668,22.424995,96.37916083333334,2380.4891525,18.616665833333332,2.0724975000000003,0.927915
2022-06-23 21:00:00+00:00,0.16605083333333334,22.083333333333332,96.30749833333334,2381.227455,18.483329166666667,2.0556633333333334,0.9278333333333334
2022-06-23 22:00:00+00:00,0.16566333333333336,21.80832666666667,96.31749500000001,2381.827509166667,17.966663333333333,1.9066641666666666,0.9264975
2022-06-23 23:00:00+00:00,0.16623333333333334,21.541664166666667,96.33666,2382.5916691666666,17.583333333333332,1.8996625,0.9454983333333332
2022-06-24 00:00:00+00:00,0.1646075,21.383325833333334,96.3416575,2382.495805,17.674998333333335,1.92933,0.9546658333333333
2022-06-24 01:00:00+00:00,0.166215,21.091666666666665,96.30833,2382.8616691666666,17.341661666666667,1.8758299999999999,0.9489974999999999
2022-06-24 02:00:00+00:00,0.16629583333333334,20.949994999999998,96.27249333333333,2382.9933425,17.033330833333334,1.8530808333333333,0.9545824999999999
2022-06-24 03:00:00+00:00,0.16505416666666667,20.9249925,96.2641625,2383.5491691666666,16.891659166666667,1.8641658333333335,0.9690816666666667
2022-06-24 04:00:00+00:00,0.16533833333333334,20.98333166666667,96.24249833333334,2383.304155,16.949994166666666,1.8772483333333334,0.9714141666666666
2022-06-24 05:00:00+00:00,0.16487,21.258330833333336,96.18332916666667,2382.8983108333337,18.3249975,2.2503208333333333,0.9769983333333333
2022-06-24 06:00:00+00:00,0.16578583333333333,21.86666,96.13499083333333,2382.1716658333335,20.508330833333336,2.2278283333333335,0.9251641666666667
2022-06-24 07:00:00+00:00,0.16656083333333335,22.199996666666667,96.26331916666668,2379.913344166667,21.341663333333333,2.2359116666666665,0.8802491666666666
2022-06-24 08:00:00+00:00,0.16605166666666668,22.125,96.81666583333333,2384.76497,21.166664166666667,2.3280775,0.9276658333333333
2022-06-24 09:00:00+00:00,0.16626375000000002,22.299995,96.7249925,2390.29125625,21.4624975,2.34,0.915375
2022-06-24 10:00:00+00:00,0.16598363636363636,22.319999000000003,96.77270545454545,2388.2554118181815,21.42726818181818,2.337088181818182,0.9149981818181818
2022-06-24 11:00:00+00:00,0.1658675,22.39166416666667,96.53269909090909,2385.8699899999997,21.4083275,2.2230766666666666,0.8725
2022-06-24 12:00:00+00:00,0.16668166666666664,21.991665833333332,96.29249666666668,2385.0866466666666,19.883330833333336,2.2083283333333337,0.9514991666666667
2022-06-24 13:00:00+00:00,0.1653375,22.016666666666666,96.27749583333333,2385.0808936363637,20.572725454545456,2.23358,0.922665
2022-06-24 14:00:00+00:00,0.16534083333333335,21.949995833333332,96.29249583333332,2420.504165,20.516661666666668,2.3198266666666667,0.8969983333333333
2022-06-24 15:00:00+00:00,0.1658075,21.87499083333333,96.31416583333333,2415.8499716666665,20.71666,2.4017466666666665,0.8725791666666667
2022-06-24 16:00:00+00:00,0.16574666666666668,22.074999166666668,96.32416083333334,2408.785805,21.433329999999998,2.2055427272727273,0.79425
2022-06-24 17:00:00+00:00,0.16643833333333333,21.983329166666667,96.33582666666666,2403.7041775000002,21.29999727272727,2.469161666666667,0.8081666666666667
2022-06-24 18:00:00+00:00,0.16625416666666668,21.624998333333334,96.37499833333334,2401.5900025,20.058329166666667,2.3329066666666667,0.8588308333333333
2022-06-24 19:00:00+00:00,0.16613416666666667,21.258330833333332,96.41333000000002,2400.8816475,19.016661666666668,1.9649150000000002,0.8763308333333333
2022-06-24 20:00:00+00:00,0.16674333333333333,20.7249975,96.4649975,2400.8475091666664,17.374995833333333,1.8032466666666667,0.9083316666666666
2022-06-24 21:00:00+00:00,0.16629583333333334,20.391663333333334,96.48749583333334,2400.748308333333,16.483328333333333,1.7465825,0.9318308333333333
2022-06-24 22:00:00+00:00,0.16472833333333334,19.991664166666666,96.514995,2401.0274624999997,16.191663333333334,1.7153325,0.9328333333333334
2022-06-24 23:00:00+00:00,0.16741416666666667,19.84165666666667,96.54166583333334,2400.8949958333333,16.4666625,1.7292500000000002,0.9235808333333333
2022-06-25 00:00:00+00:00,0.16609166666666667,19.783325,96.54499833333334,2400.4941375,16.73333,1.7394125,0.9137483333333334
2022-06-25 01:00:00+00:00,0.1670075,19.666666666666668,96.56999666666667,2400.270809166667,16.774993333333335,1.7271633333333334,0.9053291666666666
2022-06-25 02:00:00+00:00,0.16546,19.449995833333332,96.57082583333333,2399.9374949999997,16.49166333333333,1.6759975,0.8938324999999999
2022-06-25 03:00:00+00:00,0.165785,19.383323333333333,96.56499416666666,2399.5508191666668,16.433331666666668,1.663089090909091,0.8908325
2022-06-25 04:00:00+00:00,0.16580583333333335,19.55833,96.56915833333333,2398.6375275,17.341663333333333,1.745165,0.8817499999999999
2022-06-25 05:00:00+00:00,0.16609,20.358328333333333,96.5558275,2396.6991733333334,19.633330833333336,2.121995,0.8897483333333334
2022-06-25 06:00:00+00:00,0.16662000000000002,21.416664166666667,96.52082666666666,2392.494989166667,22.224998333333332,2.2689966666666668,0.8481658333333333
2022-06-25 07:00:00+00:00,0.1647075,21.833324166666667,96.48454454545454,2387.475825,22.949995833333332,2.2907475,0.7919999999999999
2022-06-25 08:00:00+00:00,0.16599083333333334,22.341663333333333,96.43916250000001,2385.0166783333334,24.0916625,2.3305766666666665,0.759915
2022-06-25 09:00:00+00:00,0.16671636363636363,23.341662499999998,96.39416333333334,2399.5741516666667,26.390903636363635,2.4850791666666665,0.7047491666666666
2022-06-25 10:00:00+00:00,0.165155,24.199996363636362,96.34916249999999,2398.6941291666667,28.4166625,2.4024983333333334,0.6258163636363636
2022-06-25 11:00:00+00:00,0.1655225,25.249995,96.31499166666667,2397.9766400000003,29.649995833333335,2.398997272727273,0.5645816666666666
2022-06-25 12:00:00+00:00,0.16554166666666667,28.383327499999996,96.30832583333334,2407.9616650000003,30.433329166666667,2.5648325,0.5901633333333334
2022-06-25 13:00:00+00:00,0.16580833333333334,27.51666416666667,96.28635909090909,2399.7216358333335,30.391660833333333,2.2969941666666664,0.5171641666666666
2022-06-25 14:00:00+00:00,0.16566416666666667,27.216664166666664,96.24166166666667,2393.5858316666668,29.858330833333337,2.3184125,0.5430816666666667
2022-06-25 15:00:00+00:00,0.16529916666666666,26.76666333333333,96.17416416666667,2406.5716716666666,29.824998333333337,2.091415,0.49708083333333336
2022-06-25 16:00:00+00:00,0.16483,25.86666166666667,96.12272454545455,2395.3091791666666,27.116663333333335,1.6711641666666666,0.46699833333333335
2022-06-25 17:00:00+00:00,0.16434083333333332,25.308324166666665,96.12181545454546,2390.5949875,26.70832916666667,1.7764966666666666,0.5063308333333333
2022-06-25 18:00:00+00:00,0.16475,24.966663333333333,96.15454545454546,2387.433345,26.2666625,1.9696327272727274,0.5651658333333334
2022-06-25 19:00:00+00:00,0.16418083333333333,23.88333,96.18249583333333,2387.1516666666666,23.008329166666666,1.6876633333333333,0.6023618181818182
2022-06-25 20:00:00+00:00,0.16499166666666668,23.108330833333337,96.29082916666668,2387.7827318181817,21.24166166666667,1.7985791666666666,0.7139158333333334
2022-06-25 21:00:00+00:00,0.16499250000000001,22.516660833333333,96.519995,2388.176633333333,19.808328333333332,1.8957475,0.8222483333333334
2022-06-25 22:00:00+00:00,0.1655825,22.149999166666664,96.5216625,2389.11584,19.158325833333333,2.09174,0.8909108333333333
2022-06-25 23:00:00+00:00,0.16568333333333335,21.88333,96.53666083333333,2389.5166591666666,18.64545181818182,1.9594966666666667,0.9122483333333333
2022-06-26 00:00:00+00:00,0.16623333333333334,21.581818181818182,96.579995,2390.132521666667,18.25833,1.9394133333333334,0.9246658333333334
2022-06-26 01:00:00+00:00,0.16656166666666666,21.37499,96.54090272727272,2390.6216583333335,17.96363181818182,1.9394545454545453,0.9433316666666666
2022-06-26 02:00:00+00:00,0.16607166666666667,21.216664166666664,96.49333,2391.0308383333336,17.7749925,1.9359081818181816,0.9512499999999999
2022-06-26 03:00:00+00:00,0.16505416666666667,20.990904545454544,96.48908545454546,2391.4141383333335,17.591664166666668,1.9076318181818182,0.9477254545454545
2022-06-26 04:00:00+00:00,0.16658083333333334,20.949994999999998,96.48090636363636,2392.0766741666666,17.841663333333333,1.9433627272727272,0.9514983333333333
2022-06-26 05:00:00+00:00,0.16641666666666668,21.48333166666667,96.4999975,2391.557530833333,19.924994166666668,2.3057466666666664,0.9469150000000001
2022-06-26 06:00:00+00:00,0.16627272727272727,21.86666166666667,96.55090727272727,2389.9141783333334,21.15454090909091,2.285541818181818,0.911
2022-06-26 07:00:00+00:00,0.16641666666666666,22.1999975,96.5283275,2388.2674524999998,21.89999416666667,2.239245,0.852415
2022-06-26 08:00:00+00:00,0.16517583333333333,22.70832916666667,96.49833083333334,2384.2317963636365,22.991665,2.2272458333333334,0.7963618181818183
2022-06-26 09:00:00+00:00,0.16544999999999999,23.274996666666667,96.464995,2378.8918181818185,24.3249975,2.238910833333333,0.7176666666666667
2022-06-26 10:00:00+00:00,0.16631500000000002,24.263631818181818,96.42083166666667,2383.900008181818,27.127266363636362,2.496661666666667,0.6907483333333334
2022-06-26 11:00:00+00:00,0.16613909090909093,25.4166625,96.3683275,2384.8209063636364,29.849994166666665,2.8444141666666667,0.6632466666666667
2022-06-26 12:00:00+00:00,0.16460666666666668,27.366663333333335,96.31582583333334,2387.0674608333334,30.98333083333333,2.3549966666666666,0.5010833333333333
2022-06-26 13:00:00+00:00,0.16419833333333334,27.4583275,96.294165,2416.0666458333335,30.463633636363635,2.4268216666666667,0.4697475
2022-06-26 14:00:00+00:00,0.16452583333333334,27.558333333333334,96.24832833333335,2417.470005,30.524996666666667,2.3218225,0.4745816666666667
2022-06-26 15:00:00+00:00,0.165055,27.24545,96.20666,2437.7233616666667,30.441660833333334,2.3070791666666666,0.4737466666666667
2022-06-26 16:00:00+00:00,0.16527916666666667,26.791659166666665,96.15999583333333,2422.1490554545458,28.824993333333335,1.9927466666666664,0.49474833333333335
2022-06-26 17:00:00+00:00,0.164525,26.13333,96.11833083333333,2401.1283325,27.3666625,2.2102475,0.5555816666666668
2022-06-26 18:00:00+00:00,0.16452416666666667,25.224995000000003,96.64499166666667,2393.5949858333333,26.558329166666667,2.4256625,0.6109108333333334
2022-06-26 19:00:00+00:00,0.16542083333333332,24.333330833333335,96.84166583333332,2391.2233241666668,24.033329166666665,2.231075833333333,0.7229141666666666
2022-06-26 20:00:00+00:00,0.16501333333333332,23.624995833333333,96.86664,2390.106665,21.966662499999998,2.2739045454545455,0.8049983333333333
2022-06-26 21:00:00+00:00,0.16554333333333335,23.133332499999998,96.25665500000001,2389.6275183333332,20.891663333333334,2.61718,0.8427483333333333
2022-06-26 22:00:00+00:00,0.16482909090909093,23.1083325,96.32749749999999,2388.7616541666666,21.624995833333333,2.229915,0.7718316666666666
2022-06-26 23:00:00+00:00,0.16592916666666666,22.624995833333333,96.4316625,2387.5841233333335,20.208328333333334,1.7001666666666668,0.7186625000000001
2022-06-27 00:00:00+00:00,0.16472833333333334,22.1999975,96.49499750000001,2387.5383258333336,19.299995,1.7744975,0.7899991666666667
2022-06-27 01:00:00+00:00,0.16544,22.075000000000003,96.5149925,2386.9583475,19.441661666666665,1.7121658333333334,0.756909090909091
2022-06-27 02:00:00+00:00,0.1661525,21.849994999999996,96.47749583333332,2386.5663799999998,19.433328333333332,1.7119991666666667,0.7593333333333333
2022-06-27 03:00:00+00:00,0.16572,21.508333333333336,96.46416,2386.0891858333334,18.858329166666667,1.8012483333333333,0.8274966666666667
2022-06-27 04:00:00+00:00,0.165745,21.616665,96.50249333333333,2385.625015,19.049994166666668,2.170165,0.9092491666666667
2022-06-27 05:00:00+00:00,0.1670075,22.0249975,96.53166166666666,2384.7224883333333,20.391663333333334,2.172451818181818,0.9089975
2022-06-27 06:00:00+00:00,0.16521583333333334,22.474998333333332,96.57999583333333,2427.89583,21.791660833333335,2.224269090909091,0.8201641666666667
2022-06-27 07:00:00+00:00,0.16624999999999998,22.666664444444443,96.62635909090909,2445.267988,22.327268181818184,2.1865409090909087,0.79127
2022-06-27 08:00:00+00:00,0.16565375,22.79999625,96.7262475,2421.32128375,22.68749625,2.17049625,0.7876237500000001
2022-06-27 09:00:00+00:00,0.16486,22.542855714285714,96.7887425,2435.0571242857145,21.85713714285714,2.20287125,0.79625
2022-06-27 10:00:00+00:00,0.16517666666666667,22.766660833333333,96.83908272727273,2470.8641316666667,23.381813636363635,2.233269090909091,0.7608324999999999
2022-06-27 11:00:00+00:00,0.16548083333333333,22.836353636363636,96.85999833333334,2457.516987,23.466661666666667,2.2534966666666665,0.7258333333333332
2022-06-27 12:00:00+00:00,0.16501333333333335,22.941661666666665,96.86083,2486.5791391666667,23.866663333333335,2.0021633333333333,0.6431641666666666
2022-06-27 13:00:00+00:00,0.16531857142857143,22.742852857142857,96.86999857142858,2456.0813999999996,23.028564285714285,2.3822842857142854,0.7085699999999999
2022-06-27 14:00:00+00:00,0.16493166666666667,22.758328333333335,96.89082666666667,2475.923315833333,23.008327499999996,2.3029125,0.7753316666666666
2022-06-27 15:00:00+00:00,0.16492125,22.716661666666667,96.943745,2499.3270757142855,22.73749625,2.3739974999999998,0.76125
2022-06-27 16:00:00+00:00,0.16548166666666667,22.53333333333333,96.97832833333332,2477.407466666667,21.149994166666666,1.9500791666666666,0.7729141666666667
2022-06-27 17:00:00+00:00,0.166295,22.4249925,97.46664750000001,2467.62998,20.624998333333334,1.917415,0.7913627272727273
2022-06-27 18:00:00+00:00,0.16399416666666666,22.324990833333334,97.55664833333333,2462.437515,20.308328333333332,1.9291658333333332,0.8046633333333334
2022-06-27 19:00:00+00:00,0.16620375,22.05714142857143,97.37499625,2457.958562857143,19.637497500000002,1.9091225,0.8362475
2022-06-27 20:00:00+00:00,0.16605090909090908,21.43635909090909,97.46454363636363,2455.0891063636363,17.881815454545457,1.8182211111111113,0.8883000000000001
2022-06-27 21:00:00+00:00,0.16670166666666666,21.150000000000002,97.13082583333333,2452.5975091666664,17.158327500000002,1.8174158333333335,0.9287483333333334
2022-06-27 22:00:00+00:00,0.16564333333333334,20.974996666666666,97.15416166666667,2450.5258333333336,16.758329166666666,1.8120808333333336,0.9502483333333333
2022-06-27 23:00:00+00:00,0.16582583333333334,20.87499,97.16416500000001,2448.6925008333333,16.633333333333333,1.8227475,0.9624166666666666
2022-06-28 00:00:00+00:00,0.16564416666666668,20.633333333333336,97.12916083333334,2446.4907808333332,16.308330833333333,1.7829949999999999,0.9608325
2022-06-28 01:00:00+00:00,0.1655625,20.508333333333333,97.53829,2444.605810833333,16.2749975,1.7888308333333331,0.9710808333333333
2022-06-28 02:00:00+00:00,0.16586833333333334,20.416658333333334,97.56634363636364,2443.187272727273,16.489995999999998,1.8127466666666667,0.9670825
2022-06-28 03:00:00+00:00,0.16527666666666666,20.358323333333335,97.40749333333333,2441.823338333333,16.427269090909093,1.8049991666666667,0.9665445454545455
